Gmt time,Open,Close,High,Low,Volume
2017-07-14 16:00:00,1.30773,1.31083,1.31128,1.30706,17017.59
2017-07-14 20:00:00,1.31082,1.30973,1.31135,1.30966,3764.49
2017-07-16 20:00:00,1.30968,1.31093,1.31128,1.30964,13873.9
2017-07-17 00:00:00,1.31093,1.31011,1.31106,1.30941,11380.49
2017-07-17 04:00:00,1.3101,1.30738,1.3101,1.30698,29675.34
2017-07-17 08:00:00,1.30737,1.30598,1.30825,1.30577,25861.48
2017-07-17 12:00:00,1.30598,1.30578,1.30785,1.30504,32311.809
2017-07-17 16:00:00,1.30577,1.30558,1.30618,1.30465,12113.25
2017-07-17 20:00:00,1.30558,1.30511,1.30613,1.30508,9953.689
2017-07-18 00:00:00,1.30511,1.30921,1.30996,1.30507,17520.43
2017-07-18 04:00:00,1.30921,1.31181,1.31253,1.3086,25160.0
2017-07-18 08:00:00,1.31181,1.30074,1.31181,1.30057,44692.36
2017-07-18 12:00:00,1.30074,1.30253,1.30361,1.30049,35106.35
2017-07-18 16:00:00,1.30251,1.3046,1.30619,1.30247,19120.83
2017-07-18 20:00:00,1.30458,1.30359,1.30459,1.30323,12327.03
2017-07-19 00:00:00,1.30359,1.30313,1.3039,1.30231,27020.98
2017-07-19 04:00:00,1.30312,1.30188,1.30484,1.30106,18771.28
2017-07-19 08:00:00,1.30192,1.30306,1.30527,1.30121,25995.61
2017-07-19 12:00:00,1.30307,1.30357,1.30501,1.30126,32164.74
2017-07-19 16:00:00,1.30356,1.30209,1.30393,1.30163,13399.42
2017-07-19 20:00:00,1.30207,1.30301,1.30301,1.30159,9570.61
2017-07-20 00:00:00,1.30302,1.30162,1.30323,1.30151,15898.51
2017-07-20 04:00:00,1.30163,1.29985,1.30293,1.29844,20929.51
2017-07-20 08:00:00,1.29985,1.29467,1.30178,1.29329,36359.12
2017-07-20 12:00:00,1.29466,1.29751,1.29977,1.29329,48158.562
2017-07-20 16:00:00,1.29751,1.29743,1.29805,1.29609,23638.621
2017-07-20 20:00:00,1.29741,1.29646,1.29771,1.2962,13462.02
2017-07-21 00:00:00,1.29648,1.29668,1.29696,1.29531,20643.96
2017-07-21 04:00:00,1.29668,1.2995,1.29994,1.29638,20847.88
